	18.SPF.CD	11.CON.HFD	20.SPF.HFD	24.SPF.HFD	2.CON.HFD	23.SPF.HFD	17.SPF.CD	1.CON.CD	3.CON.CD	13.SPF.CD	21.SPF.HFD	14.SPF.CD	16.SPF.CD	10.CON.HFD	12.CON.CD	15.SPF.CD	22.SPF.HFD	9.CON.CD	5.CON.CD	6.CON.HFD	8.CON.HFD	19.SPF.HFD	7.CON.CD	4.CON.HFD	taxonomy
OTU_8	0.411033526469569	0.721176807718025	0.81684687662307	0.531644399241829	0.507456904900252	0.736823072054968	0.308668811407704	14.5806978167721	2.62001255779439	0.127829780215249	0.26174132055904	0.259291270527226	1.04725546842757	1.42665593993028	2.91057155783441	0.834337628627051	0.0899653979238754	1.20334588856821	15.6214367160775	0.223255813953488	0.217808432297879	0.368006440112702	15.0612027674295	0.396592244418331	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_143	0.222849502302778	2.23039449804184	0.958496624014354	1.16961767833202	1.034282393957	0.77750655456107	0.121728545343883	0.00408079983676801	0	0.0989649911343862	1.95565213096943	0	0	2.4188790560472	0	0.0139056271437842	0.982698961937716	0	0	1.15348837209302	1.9084167401338	2.77729860272555	0.00443498314706404	1.35624755189973	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_58	0.505125538552964	2.30681058362785	1.31262099249256	2.87087975590588	1.0962618632578	1.29283066630504	1.93026693331015	1.35890634564375	0.468063245619042	0.738113892210631	1.28401402538397	0.5233842312494	0.758357408171688	2.11316706891928	0.879706429397275	0.458885695744878	2.75432525951557	0.963655040845277	1.18586088939567	1.43720930232558	1.52465902608515	0.598010465183141	1.04222103956005	1.39541715628672	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_382	0.292180458574754	3.07097143948801	0.20775296284055	0.453053488049559	0.0581057524694945	0.0587650302865925	0.113033649247891	0.146908794123648	0.0228323534448313	0.090717908539854	0.567929280458294	0.336118313646404	0.108336772595955	2.42424242424242	1.81973558538179	0.208584407156763	1.5916955017301	1.49195323582644	1.15165336374002	0.0372093023255814	0.134833791422496	0.53475935828877	0.226184140500266	0.102820211515864	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;
OTU_54	0.227801713465062	0.912217021683064	0.160536380376788	0.56400536267394	0.476467170249855	0.39779405117078	0.173897921919833	0.118343195266272	0.0399566185284548	0.0948414498371201	0.459281939848881	0.124843945068664	0.263103590590177	1.08340037543577	0.0603227265872417	0.176137943821266	0.193771626297578	0.0880496991635279	0.117825921702775	0.67906976744186	0.902349219519784	0.184003220056351	0.177399325882562	0.54837446141794	Bacteria;Firmicutes;Clostridia;Clostridiales;;;
OTU_5	0.217897291140494	0	0.576042306057888	0	0.00387371683129963	0	13.0293017998435	12.5035706998572	16.2395113876363	17.3889736505711	0	12.8493229616825	3.88980602558811	0.0053633681952266	0.00502689388227015	17.4561972744971	0	0	9.74534397567465	0	0	0	0.447933297853468	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_27	0.297132669737038	3.78737224185691	1.29373435950706	2.26064444547178	2.16153399186519	1.60021697857337	0.121728545343883	0.012242399510304	0	0.193806440971506	3.68413254975554	0.00960338038989724	0.00515889393314073	4.05470635559131	0	0.00927041809585612	1.58477508650519	0.00489164995352933	0	1.9953488372093	3.57309547269616	5.76160082801449	0.00443498314706404	2.35017626321974	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_67	0.133709701381667	0.0334320374438819	0.193587988101421	0.0832139059682863	0.0929692039511912	0.203417412530513	0.0739066168159291	0.608039175678433	0.119869855585364	0.0536060368644592	0.0296310928934762	0.17286084701815	0.0361122575319851	0.0482703137570394	0.211129543055346	0.407898396217669	0.0761245674740484	0.0782663992564692	0.117825921702775	0.181395348837209	0.0726028107659596	0.253004427577483	0.541067943941813	0.0734430082256169	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_64	0.326845936710741	0.0668640748877639	0.0519382407101374	0.0600989320882067	0.244044160371877	0.0316427086158575	0.517346317711503	0.514180779432769	0.228323534448313	0.391736423240279	0.0938317941626747	0.220877748967637	0.412711514651259	0.0482703137570394	0.125672347056754	0.254936497636043	0.0968858131487889	0.136966198698821	0.497909540098822	0.0837209302325581	0.207436602188456	0.0402507043873268	0.46123824729466	0.0832354093223658	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_51	0.222849502302778	0.319992358391441	0.0613815572028897	0.328232629097129	0.0890954871198915	0.0858873519573276	0.213024954351795	0.889614364415425	0.388150008562133	0.111335615026184	0.775346930712628	0.609814654758475	0.62938505984317	0.25207830517565	0.33177499622983	0.28738296097154	0.249134948096886	0.0880496991635279	1.14025085518814	0.134883720930233	0.134833791422496	0.488758553274682	1.3571048430016	0.235017626321974	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
